PLAYER_CODE,PLAYER_NAME,TOTAL_PENALTIES,AVERAGE_OVERALL_RATING
281747,Gerard Badia,1509,62.7727272727273
281760,Nicola Murru,1160,66.76
281762,Pietro Terracciano,392,64.0
281763,Stefan Adrian Popescu,647,61.0
281840,Filip Modelski,460,60.6666666666667
281844,Patryk Wolanski,282,55.0
281847,Christie Elliot,941,59.2352941176471
281861,Kevin Boli,275,59.1428571428571
281862,Evandro Brandao,208,63.5
281864,Aldair,448,69.0
281936,Kerim Frei Koyunlu,1365,72.8695652173913
281974,Petrus Boumal Mayega,270,56.5
281993,Simmy Nwankwo,720,65.25
281999,Brayan Perea,1109,69.6111111111111
282009,Vitor Goncalves,459,63.1111111111111
282011,Daan Disveld,360,59.75
282012,Dennis Praet,1433,72.962962962963
282015,Ibrahim Obayomi,285,60.0
282059,Luca Lezzerini,221,61.5555555555556
282060,Matos,1713,70.48
282168,Daniel Dziwniel,810,60.6923076923077
282182,Konstantinos Stafylidis,715,65.8421052631579
282251,Gary Gardner,2094,66.75
282253,Michael O'Halloran,2101,64.1612903225806
282274,Alex Kacaniklic,1363,70.44
282276,Cauley Woodrow,586,61.4444444444444
282278,Marcello Trotta,1403,66.04
282281,Denis Suarez,2103,71.2058823529412
282284,Joan Roman,602,66.4545454545455
282286,Karim Rekik,1006,72.16
282287,Frederic Veseli,795,61.5555555555556
282292,Michael Harriman,1294,59.2
282295,Daniel Redmond,1670,61.3076923076923
282420,"Marios Oikonomou,18",795,71.0434782608696
282438,Valerio Verre,1119,62.55
282460,Guillermo,1106,63.9
282461,Enric Saborit,1047,64.1
282467,Alvaro Vadillo,1108,68.6842105263158
282470,Alejandro Pozuelo,1835,69.3214285714286
282471,Carlos Clerc,776,60.4444444444444
282472,Sergi Darder,880,69.4347826086957
282473,Zouhair Feddal,769,65.7619047619048
282474,Christian Alfonso,765,66.0
282475,Christian Gomez,935,66.4117647058824
282529,Roberto,955,68.4
282671,Laurent Depoitre,1339,69.8695652173913
282674,Daniel Carvajal,675,74.6
282676,Inigo Martinez,629,76.7894736842105
282678,Ruben Pardo,941,71.6666666666667
282680,Julian,447,64.0555555555556
282689,Alex Menendez,592,62.75
282691,Juan Bernat,1243,72.0
282692,Cristian Portu,1255,66.4583333333333
282706,Alessio Cragno,584,65.3684210526316
282713,Fran Rico,1101,69.2631578947368
282723,Manuel Pucciarelli,1638,67.5357142857143
282731,Mario Rui,1252,66.7272727272727
282770,Mauro Icardi,2590,75.421052631579
282774,Nicolas,534,62.1578947368421
282775,Jorginho,2715,73.5555555555556
286117,Alhassane Keita,344,63.6666666666667
286119,Jamie Vardy,2021,71.4333333333333
286131,Berkay Tolga Dabanli,408,67.7
287156,Stephen O'Donnell,482,60.8461538461538
287223,Joe Riley,558,63.7222222222222
287224,Adama Ba,1000,62.5714285714286
287226,Cristian Lobato,765,66.2
287231,Jairo,1124,70.2608695652174
287232,Derick Chuka Ogbu,354,63.3333333333333
287245,Jean Deza,954,68.6666666666667
287333,Anass Achahbar,1330,65.4090909090909
287334,Arsenio Valpoort,420,63.1
287337,Filip Helander,1136,67.2058823529412
287341,Filip Starzynski,1038,63.1666666666667
287353,Jorge Orti,1345,60.7368421052632
287645,Menno Heerkes,458,61.5384615384615
287689,Formose Mendy,835,59.375
287691,Ivan Lopez,1176,67.9615384615385
287894,Loris Karius,983,67.3421052631579
287900,Callum Tapping,636,57.6666666666667
288320,Yann Songo'o,330,57.0
288328,Michal Nalepa,200,61.4
288349,Christian Santos,700,66.7272727272727
288406,Alejandro Grimaldo Garcia,755,67.6666666666667
288591,Riccardo Improta,1198,65.4583333333333
288613,Mattia De Sciglio,1634,75.5588235294118
288622,Boubacar Fofana,567,67.7272727272727
288783,Yeltsin Tejeda,339,67.1428571428571
288784,John Jairo Ruiz,822,62.75
288880,Jack Butland,1222,72.2903225806452
289118,Marc McCallum,199,56.2222222222222
289119,Piotr Witasik,585,55.3333333333333
289137,Charlie Taylor,901,63.3913043478261
289140,Isaac Kiese Thelin,1464,61.3103448275862
289145,Jack Hamilton,184,58.125
289155,Lenny Nangis,685,63.2727272727273
289159,Jak Alnwick,607,62.1428571428571
289178,Ruben Jurado,651,66.0
289217,David Moberg Karlsson,966,60.75
289222,Uche Nwofor,990,65.5
289248,Benito Raman,1692,66.6071428571429
289250,Alassane Tambe,528,61.0555555555556
289251,Kalifa Coulibaly,877,64.8461538461538
289252,Timothee Dieng,540,57.1818181818182
289257,Rodrigo,154,65.0
289278,Darwin Machis,1035,62.7647058823529
289401,Nivaldo,258,62.0
289441,Jurgen Locadia,1611,71.0416666666667
289472,Munas Dabbur,1518,66.8333333333333
289732,Roman Buess,232,67.0
289817,Kevin Stewart,650,54.8
289883,Marvin Baudry,304,62.125
289884,Jander,1000,67.55
290018,Henk Bos,726,61.5
290022,Sanjin Prcic,748,62.1666666666667
290410,Michael Keane,1608,66.8235294117647
290411,Ezekiel Fryers,928,63.0454545454546
290868,Zhi-Gin Lam,831,66.2777777777778
291015,Florian Hartherz,729,65.5294117647059
291106,Mergim Brahimi,918,58.3529411764706
291107,Daniel Soares Brites,232,57.75
291127,Nick Bakker,440,61.1
291131,Wilfried Zahibo,546,60.7
291219,Islam Slimani,2682,74.9736842105263
291425,Jhon Cordoba,1799,71.08
291620,Bjarne Thoelke,611,64.1428571428571
291635,Pedro Bigas,904,68.4736842105263
291642,Lionel Zouma,451,60.1428571428571
291643,Paul Nardi,357,63.2941176470588
291646,Hachem Abbes,328,61.0
291655,Norbert Gyomber,596,69.7368421052632
291854,Curtis Good,1159,60.8461538461538
291929,Laurent Jans,196,66.0
291932,Nir Bitton,773,68.7647058823529
292262,Roque Mesa,788,67.8947368421053
292313,Raul Jimenez,3160,72.4390243902439
292454,Levy Madinda,576,67.4166666666667
292461,Marwan Mohsen,536,64.0
292462,Mohamed Salah,1554,75.92
292678,Romain Saiss,604,65.0769230769231
292769,Caner Cavlan,639,65.8888888888889
292771,Mamadou Kone,1240,62.5909090909091
292772,Andre Biyogo Poko,1148,67.3181818181818
292773,Dico Koppers,613,64.3846153846154
292888,Joseph Romeric Lopy,324,63.6666666666667
292978,Somalia,372,71.1666666666667
293003,Tristan Dingome,904,64.3529411764706
293074,Luis Martins,1267,67.5
293160,Elseid Hysaj,953,66.0416666666667
293205,Luca Antei,1256,66.32
293235,Achraf Lazaar,1235,63.3846153846154
293360,Fernando Lewis,1064,62.1
293718,Joeri de Kamps,637,64.3076923076923
293722,Simon Tibbling,1579,63.9
294003,Luciano Dario Vietto,1438,74.7142857142857
294252,Birger Verstraete,754,62.7058823529412
294254,Bjorn Engels,718,66.9523809523809
294256,Levent Guelen,1081,61.36
294407,Ilija Ivic,378,53.5714285714286
294490,Mariusz Stepinski,1167,62.3157894736842
294545,Osman Sow,620,64.3
294859,Alassane Plea,1244,66.15
294862,Joseph Chalmers,384,52.4
294863,Marcus Fraser,650,54.0
295060,Daniel Potts,367,59.9285714285714
295068,Thomas Reilly,595,55.0
295069,Conor Townsend,1640,58.8518518518519
295087,Mitchell Paulissen,500,61.4
295198,Eneko Satrustegui,350,64.1
295200,Manuel Onwu,695,61.4615384615385
295212,Dani Sotres,224,61.875
295217,Goncalo Reyes,102,60.0
297556,Ahmed Hegazy,585,64.9375
297579,Diego Rolan,1275,71.1111111111111
298157,Pablo Iniguez,900,63.0
298163,Simon Falette,820,61.3684210526316
298243,Tommaso Arrigoni,216,54.25
298327,Igor Lichnovsky,484,65.9375
298447,Jamie Walker,1008,61.5714285714286
298448,Davy Klaassen,1991,72.3
298449,Lesley de Sa,677,66.9375
298665,Chuks Aneke,1475,63.8928571428571
298822,Jeremy Labor,168,61.0
298823,Mitchell Weiser,1822,69.3529411764706
298915,Maximilian Arnold,1835,71.8529411764706
298923,Alexandru Maxim,1991,74.3571428571429
298933,Robin Propper,132,66.0
298940,Josip Radosevic,276,65.5
298941,Antonio Milic,212,67.4
299021,Sebastian Steblecki,434,61.7
299024,Leandro Kappel,300,63.0
299052,Edson Rivera,1615,63.8965517241379
299215,Jesse Lingard,2056,67.2727272727273
299358,Mame Baba Thiam,1477,63.08
299370,Vincent Laurini,531,66.3076923076923
299374,Antonio Di Gaudio,1131,66.6666666666667
299380,Dan Twardzik,255,58.3
299393,Salvatore Andrea Molina,1437,65.6153846153846
299411,Mario Sampirisi,925,66.2727272727273
299510,Dylan Ragolle,400,54.75
299514,Ricardo van Rhijn,1265,72.16
299572,Terence Kongolo,1012,69.7692307692308
299618,Evan Melo,240,58.0
299653,Alvaro Ampuero,276,61.6666666666667
299799,Bryan Cristante,1533,67.7037037037037
299879,Alberto Brignoli,346,63.8125
299886,Kevin Lasagna,886,63.5384615384615
299981,Pablo Mari Villar,279,67.3333333333333
299984,Javier Manquillo,666,67.6666666666667
300045,Yaya Banana,432,69.5
300236,Emanuele Suagher,641,62.9473684210526
300401,Wannes van Tricht,320,60.5
300527,Fraser Mullen,234,52.5
300532,Sergio Rico,345,67.4285714285714
300623,Roberto Torres,1235,66.1
300683,Luca Rizzo,1131,66.3333333333333
300916,Joao Mario,1681,74.5
300917,Betinho,975,66.8
300918,Ricardo Esgaio,1647,69.25
300977,Ibrahima Cisse,902,64.6
300978,Dolly Menga,1575,65.5172413793104
301023,Armando Izzo,464,66.25
301167,Mauro Caballero,350,68.0
301234,Mehdi Abeid,1044,62.9473684210526
301237,Brad McKay,585,54.9333333333333
301241,Ross Barbour,354,57.75
301456,Jeison Murillo,852,73.4736842105263
301634,Romeu Rocha,442,62.3636363636364
301804,Ricardo,126,65.3333333333333
301805,Pintassilgo,1708,66.9166666666667
301807,Wagner,1184,69.0588235294118
301809,Nabil Ghilas,2450,73.969696969697
301812,Ricardo Andrade,108,64.5
302012,Samuel Stanton,1088,64.0625
302079,Yuya Kubo,552,69.9090909090909
302241,Patrick Bamford,1570,63.9130434782609
302372,Lee Ashcroft,380,56.7777777777778
302583,Minor Escoe,315,57.6
302696,Kiko,646,61.3571428571429
302823,Pape Diamanka,524,67.3076923076923
302911,Aleksandar Bjelica,368,65.0
302912,Garry Mendes Rodrigues,870,67.3571428571429
302985,Abel Khaled,488,61.0
303025,Kevin Mayi,1131,63.1052631578947
303059,Bertrand Traore,1179,70.95
303088,Roger,1653,67.6
303089,Alexy Bosetti,932,65.4666666666667
303139,Baissama Sankoh,383,59.4285714285714
303155,Koffi Djidji,350,62.25
303165,Nathan Sinkala,180,63.0
303168,Khassa Camara,510,57.6
303179,Bryan Verboom,760,66.0555555555556
303202,Nicolas Delporte,175,64.6
303206,Hernan Hinostroza,670,63.6
303227,Diego Galo,465,67.7272727272727
303334,Mohamed Yattara,1272,66.4
303339,Sadio Mane,1701,72.6296296296296
303343,Christopher Johnston,1103,58.4
303345,Siam Ben Youssef,252,70.0
303355,Florian Julien,645,53.4545454545455
303358,Mehdi Zeffane,1160,63.2727272727273
303359,Amos Youga,342,61.6
303360,Steeve Yago,814,64.8823529411765
303484,Alejandro Galvez,1150,71.6
303568,Jeroen Lumu,354,63.3333333333333
303800,Dominique Heintz,689,69.5294117647059
303824,Memphis Depay,2228,74.8
303899,Tom Rogic,1158,65.8571428571429
303905,Dominik Kohr,1106,65.9583333333333
303906,Samed Yesil,885,63.4666666666667
303912,Matthias Ginter,1995,73.8064516129032
303913,Oliver Sorg,1415,71.2068965517241
303914,Tobias Strobl,1059,68.2083333333333
303919,Jordan Pickford,1017,62.0769230769231
303922,Jordan Roberts,468,56.3333333333333
303926,Luciano Slagveer,1036,65.35
303929,Jordy van Deelen,205,62.0
303935,Juanto,816,61.25
303994,Mart Lieder,678,63.2
303998,Mats van Huijgevoort,201,61.3333333333333
303999,Matthew Steenvoorden,270,63.6666666666667
304000,Tonny Vilhena,1898,71.9
304014,Fernando Marcal,720,70.8823529411765
304017,Christian Irobiso,407,60.3333333333333
304019,Nuno Lopes,368,64.0
304022,Thibaut Vion,864,64.25
304345,Sead Kolasinac,1246,69.0
304348,Rani Khedira,1052,63.2916666666667
304350,Diacko Fofana,264,59.0
304353,Kenny van der Weg,506,61.8181818181818
304355,Odisseas Vlachodimos,172,63.125
304356,Magique,612,63.3333333333333
304455,Joel Veltman,1195,72.7931034482759
304563,Emmanuel Herrera,886,66.4166666666667
304668,Sander van de Streek,684,63.0909090909091
304733,Hakan Calhanoglu,2377,73.5151515151515
304855,Darko Jevtic,1139,63.4761904761905
304856,Pedro Henrique,1089,67.5652173913043
304857,Milos Bakrac,136,51.75
304860,Michael Frey,862,62.3125
305066,Davide Mariani,402,51.4
305132,Stefano Denswil,1491,70.2083333333333
305214,Tomislav Kis,315,63.8
305248,Merveille Goblet,192,60.0
305712,Matheuzinho,704,71.0
305827,Marnick Vermijl,1232,64.4
305831,Terell Ondaan,615,67.0
305968,Diego Lima,524,67.3333333333333
306062,Alex Cooper,538,54.4444444444444
306068,Nedim Sacirovic,287,52.0
306117,Imoh Ezekiel,1295,72.6190476190476
306128,Ricardo Pereira,1415,69.1363636363636
306158,Aleksander Jagiello,530,57.8
306167,Ze Luis,1299,71.1578947368421
306174,Tomasz Kedziora,988,63.0
306206,Olivier Jaeckle,235,56.8
306239,Toni Silva,561,63.0909090909091
306296,Igor Bubnjic,733,69.4705882352941
306407,Sebastian Cristoforo,476,71.25
306507,Adam Pazio,605,63.4285714285714
306522,Kamil Wlodyka,700,57.9285714285714
306523,Mateusz Kwiatkowski,420,55.0
306631,Mariusz Rybicki,670,58.1
306651,Marvin Johnson,367,61.5714285714286
306655,Joey Belterman,264,58.6666666666667
306721,Luis Pedro,188,62.0
306731,Kenneth Schuermans,372,65.75
306732,Samir Ramizi,180,55.0
306735,Abdelouahed Chakhsi,270,54.3333333333333
306913,Baye Oumar Niasse,884,75.3846153846154
306990,Stephane Badji,1132,64.32
307015,Cyriaque Rivieyran,362,64.5
307017,Pierre-Yves Polomat,711,64.4
307021,Emre Can,1776,70.5333333333333
307069,Cleber,786,70.7222222222222
307210,Jonas Hector,1839,71.7666666666667
307218,Patrik Misak,205,58.2
307224,Kevin Koubemba,709,62.6363636363636
307226,El-Hadji Ba,962,56.55
307227,Abdullah Al Hafith,650,62.2666666666667
307302,Gerson Guimaraes,735,66.1666666666667
307436,Junior Ponce,230,65.6
308088,Lalaina Nomenjanahary,533,63.5714285714286
308236,Andrew Wooten,1258,65.6666666666667
308277,Andrew Mitchell,132,57.0
308280,Adam Duda,496,56.0
308309,Dejan Janjatovic,910,63.0
308631,Jacek Goralski,258,67.8333333333333
308842,Dobrivoj Rusov,144,56.1666666666667
308843,Rafidine Abdullah,746,63.5
308932,Paul Dummett,985,62.8695652173913
308936,David Wilson,489,50.4615384615385
309050,Dariusz Trela,354,64.3333333333333
309052,Wojciech Lisowski,222,59.0
309083,Frank Acheampong,1306,69.0
309328,Milan Skriniar,204,65.0
309334,Saul Niguez,1400,73.1111111111111
309348,Michal Maslowski,1047,66.5
309496,Jin-Su Kim,595,66.1818181818182
309505,Amin Younes,1504,69.0384615384615
309537,Deivid,760,66.8095238095238
309539,Federico Ricci,893,60.9411764705882
309682,Martin Bukata,280,55.2857142857143
309726,Andrea Belotti,1462,68.2083333333333
309868,Jakub Kowalski,783,57.6153846153846
309869,Mateusz Szwoch,252,58.0
309890,Krzysztof Danielewicz,380,57.4285714285714
309892,Damian Jakubik,102,54.0
309900,Jakub Czerwinski,165,67.0
309943,Patryk Fryc,432,60.375
310192,Veljko Batrovic,320,53.7142857142857
310199,Mikel Agu,453,64.2
310346,Adam Cummins,110,55.6
310355,Fabian Holland,1062,66.6363636363636
310374,Euan Murray,105,52.0
310505,Jordy Croux,396,62.0
310659,Marcis Oss,90,56.0
310836,Pierrick Capelle,593,61.9
311003,Louis Poggi,668,66.0769230769231
311008,Nicolas Verdier,959,66.5333333333333
311009,Clement Maury,223,63.3
311111,Cofie Bekoe,260,63.0
312561,Cedric Badjeck,689,60.0909090909091
312585,Alan Uryga,561,59.0769230769231
312765,Jack Grealish,1530,66.4230769230769
312791,Yoell van Nieff,1082,63.6
313668,Modou Barrow,994,61.5882352941176
313825,Baard Finne,1438,64.8636363636364
314399,Christopher Kane,627,59.5384615384615
314409,Lewis Longridge,276,58.8
314605,Alberto Moreno,1065,71.2083333333333
314820,Quique Rivero,255,61.2
314947,Roberto Correa,564,60.7142857142857
314966,Armin Cerimagic,410,63.2857142857143
315036,Cassio Magalhaes,488,60.875
315058,Melker Hallberg,1126,61.8571428571429
315227,Moises Garcia,84,64.0
315459,Felipe Gedoz,772,70.9166666666667
315460,Gaston Silva,614,69.2857142857143
315793,Patryk Stepinski,186,51.0
315888,Cameron Smith,787,59.8571428571429
315903,Senad Karahmet,368,60.75
315949,Paul Grant,72,54.0
316688,Brendon Galloway,694,57.5625
316695,Jude Winchester,448,51.875
316771,Oliver Torres,1542,74.9583333333333
317062,Adrien Thomasson,846,66.1333333333333
317156,Alfred Duncan,1334,68.6206896551724
317277,Daniel Bujok,308,52.5714285714286
317408,Joseph Barbato,440,56.5
317544,Lawrence Shankland,175,57.0
317565,Alexander Corryn,411,61.25
317567,Hugo Fraile Martinez,1502,63.5833333333333
317569,Nono,1080,67.7222222222222
317580,Miguel Rodrigues,815,68.5555555555556
317717,Ogenyi Onazi,1377,72.5217391304348
317771,Jonathan Cristian Silva,710,70.5555555555556
317775,Emanuel Insua,804,71.45
317822,Carlos Gruezo,679,69.2142857142857
317932,Baptiste Aloe,493,62.9
317937,Fabien Boyer,543,62.6666666666667
318493,Sean Kelly,480,54.0
318526,Ruben Vezo,843,69.1875
318535,Constantin Nica,612,62.3888888888889
318605,Ryan Gauld,1544,64.8148148148148
318615,Leandro Trossard,565,65.8
318618,Mattia Maggio,140,60.0
318656,Amadou Soukouna,372,60.1666666666667
318809,Sam Larsson,1124,63.2333333333333
319055,Chuli,1125,67.8235294117647
319300,N'Golo Kante,1290,71.72
319631,Joaquin Correa,1148,69.2380952380952
319787,Romario,344,65.0
319822,Yassine Benzia,1930,66.5925925925926
319975,Filipe Augusto,1200,69.8636363636364
320183,Marco Buerki,499,52.875
320184,Leonardo Bertone,1222,52.7142857142857
320187,Andres Malloth,279,52.0
320614,Maurides,924,65.0714285714286
320672,Younes Namli,445,65.2857142857143
320686,Matheus Doria,902,73.0454545454546
321020,Dan Mori,182,64.7142857142857
321587,Victor Andrade,1553,69.9130434782609
321970,Reuben Gabriel,718,59.2352941176471
322354,Patrick,360,64.5
323380,Matheus,929,66.5714285714286
323385,Adrian Ricardo Centurion,1206,72.8333333333333
323438,Fredy Hinestroza,1020,67.9090909090909
324578,Rodrigo De Paul,1053,68.9
324910,Abdul Rahman Baba,1106,69.962962962963
325916,Paulo Dybala,2835,75.2564102564103
330458,Mirko Salvi,288,60.0833333333333
331528,Eric Durm,1423,69.6538461538462
331542,Jonas Hofmann,1455,69.8518518518519
331625,Ronny Marcos,447,60.8333333333333
335436,Jerome Gondorf,1033,67.2222222222222
335606,Erick Pulgar,806,64.95
338295,Kevin Gissi,244,52.5
338299,David von Ballmoos,174,50.0
338979,Peter Sladek,420,62.0
339260,Rodgers Kola,268,64.5714285714286
339990,Saleh Gomaa,707,69.7857142857143
339992,Mohamed Elneny,1652,66.0
340014,Toni Gorupec,88,69.0
340790,Domen Crnigoj,132,60.5
343748,Leon Goretzka,1515,70.6333333333333
343757,Marvin Ducksch,719,64.0
343797,Hendrick Zuck,970,65.9444444444444
345905,Joao Schimdt,878,65.7142857142857
346000,Douglas Santos,636,71.0833333333333
346004,Lucas Silva,1006,71.9444444444444
346111,Bruno Godeau,785,64.0434782608696
346114,Koen Van Langendonck,213,63.3
346142,Thomas Foket,1128,66.0833333333333
346379,Mauricio Cuero,1385,67.7307692307692
346651,Frederic Gounongbe,938,67.0714285714286
348408,Birama Toure,887,65.8235294117647
350472,Kevin Mbabu,630,54.1666666666667
350634,Ondrej Duda,730,66.8461538461538
350986,Wilfried Kanon,443,68.1
351055,Florin Bejan,168,60.0
351063,Aurelian Chitu,212,67.0
351127,Sebastian Mladen,376,63.125
351860,Aleksandar Mitrovic,1620,73.8888888888889
351875,Hicham Faik,385,66.8571428571429
351897,Oebele Schokker,200,62.5
351898,Mark Diemers,527,65.1111111111111
351939,Karim Tarfi,264,64.75
351999,Wouter Weghorst,749,65.3846153846154
